governorate_code,year,month,total_visitors,international_visitors,domestic_visitors,avg_occupancy_rate,total_rooms,total_beds,occupied_rooms,temp,temp_max,rain,ramadan_days,eid_fitr_days,eid_adha_days,ramadan_start_date,ramadan_end_date,eid_fitr_date,eid_adha_date,is_ramadan_month,is_eid_month,name,highway_distance_km,has_airport,major_roads,road_density,accessibility_score,weather_adjusted_visitors,ramadan_adjusted_occupancy,accessibility_efficiency,visitors_per_bed,rooms_per_1000,beds_per_1000,intl_pct,capacity_adequacy,seasonal_amplitude
AMM,2021,7,37987,18674,19313,46,1790,2990,823,26.98709677419355,37.9,0.0,0,0,4,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,True,Amman,0,True,8,high,95,34005,46.0,399.86315789473684,12.704682274247492,47.12138363124227,78.71113802090188,49.15892278937532,8.618869613288757,77.31255875493633
AMM,2021,8,48679,19678,29001,50,1790,2990,895,27.700000000000003,38.0,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Amman,0,True,8,high,95,43056,50.0,512.4105263157895,16.280602006688962,36.771503112224984,61.42279011483391,40.42400213644488,6.725795517574313,77.31255875493633
AMM,2021,9,57955,17454,40501,69,1790,2990,1235,23.566666666666663,35.3,5.300000000000001,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Amman,0,True,8,high,95,54854,69.0,610.0526315789474,19.38294314381271,30.886032266413597,51.591752221551204,30.11646967474765,5.6492968682598566,77.31255875493633
AMM,2021,10,56743,24317,32426,69,1790,2990,1235,21.029032258064515,30.8,10.1,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Amman,0,True,8,high,95,55867,69.0,597.2947368421053,18.97759197324415,31.545741324921135,52.69372433604145,42.85462524011772,5.769962814796539,77.31255875493633
AMM,2021,11,46317,15306,31011,58,1790,2990,1038,16.51,26.7,8.7,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Amman,0,True,8,high,95,43892,58.0,487.5473684210526,15.490635451505018,38.64671718807349,64.5551309454412,33.04618174752251,7.068786838525812,77.31255875493633
AMM,2021,12,34406,15637,18769,46,1790,2990,823,10.27741935483871,20.6,44.3,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Amman,0,True,8,high,95,29388,46.0,362.1684210526316,11.507023411371238,52.02580945183979,86.9034470731849,45.44846829041446,9.515927454513747,77.31255875493633
AMM,2022,1,36480,14471,22009,47,1790,2990,841,7.019354838709678,17.8,102.1,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,29376,47.0,384.0,12.200668896321071,49.06798245614035,81.96271929824562,39.668311403508774,8.974917763157896,77.31255875493633
AMM,2022,2,36847,16360,20487,56,1790,2990,1002,9.185714285714283,21.3,38.4,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,30869,56.0,387.86315789473684,12.323411371237459,48.57926018400412,81.14636198333649,44.3998154530898,8.885526637175346,77.31255875493633
AMM,2022,3,60759,27489,33270,71,1790,2990,1270,8.62258064516129,22.7,79.9,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,50389,71.0,639.5684210526316,20.32073578595318,29.460656034496946,49.21081650455076,45.242680096775786,5.388584407248309,77.31255875493633
AMM,2022,4,71473,27738,43735,68,1790,2990,1217,20.32,33.9,0.8,29,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,False,Amman,0,True,8,high,95,71129,87.72,752.3473684210526,23.90401337792642,25.044422369286302,41.83397926489724,38.809060764204666,4.5808207295062475,77.31255875493633
AMM,2022,5,75845,27385,48460,62,1790,2990,1109,21.364516129032257,35.5,5.0,1,3,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,True,True,Amman,0,True,8,high,95,74292,62.62,798.3684210526316,25.36622073578595,23.600764717515986,39.42250642758257,36.10653306084778,4.316764453820292,77.31255875493633
AMM,2022,6,50415,24538,25877,57,1790,2990,1020,24.816666666666663,37.0,0.2,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,46772,57.0,530.6842105263158,16.861204013377925,35.50530596052762,59.307745710602006,48.67202221561043,6.49419815531092,77.31255875493633
AMM,2022,7,36920,18178,18742,46,1790,2990,823,26.067741935483873,37.7,0.0,0,0,4,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,True,Amman,0,True,8,high,95,33559,46.0,388.63157894736844,12.347826086956522,48.483206933911156,80.98591549295774,49.236186348862404,8.867957746478874,77.31255875493633
AMM,2022,8,42220,20647,21573,53,1790,2990,948,27.748387096774195,39.1,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,37312,53.0,444.42105263157896,14.120401337792643,42.39696826148745,70.81951681667456,48.90336333491236,7.754737091425865,77.31255875493633
AMM,2022,9,53285,26356,26929,57,1790,2990,1020,25.35666666666667,37.4,0.0,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,49003,57.0,560.8947368421053,17.821070234113712,33.59294360514216,56.11335272590785,49.462325232241724,6.14441212348691,77.31255875493633
AMM,2022,10,73648,34821,38827,77,1790,2990,1378,20.81935483870968,32.7,20.7,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,72742,77.0,775.2421052631579,24.631438127090302,24.304801216597873,40.59852270258527,47.28030632196394,4.445538235933087,77.31255875493633
AMM,2022,11,58573,18083,40490,65,1790,2990,1163,14.94,24.7,42.8,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,54127,65.0,616.5578947368421,19.589632107023412,30.560155703139674,51.047410923121575,30.872586345244397,5.589691496081812,77.31255875493633
AMM,2022,12,37180,16304,20876,51,1790,2990,912,11.612903225806452,19.1,18.299999999999997,0,0,0,2022-04-02,2022-05-01,2022-05-02,2022-07-11,False,False,Amman,0,True,8,high,95,32502,51.0,391.36842105263156,12.434782608695652,48.14416352877891,80.41958041958041,43.85153308230231,8.805944055944057,77.31255875493633
AMM,2023,1,31155,14307,16848,49,1790,2990,877,9.52258064516129,19.5,17.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,26258,49.0,327.94736842105266,10.419732441471572,57.45466217300594,95.97175413256299,45.9220028887819,10.508907077515648,77.31255875493633
AMM,2023,2,40129,16754,23375,43,1790,2990,769,7.992857142857143,22.0,96.2,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,32901,43.0,422.41052631578947,13.421070234113712,44.60614518178873,74.50970619751301,41.75035510478706,8.158812828627676,77.31255875493633
AMM,2023,3,56257,25865,30392,63,1790,2990,1127,13.1,26.6,48.4,10,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,False,Amman,0,True,8,high,95,50434,69.30000000000001,592.1789473684211,18.81505016722408,31.818262616207758,53.14894146506212,45.97650070213485,5.819809090424303,77.31255875493633
AMM,2023,4,72803,35141,37662,78,1790,2990,1396,16.283333333333335,29.8,42.1,20,3,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,True,True,Amman,0,True,8,high,95,68744,93.6,766.3473684210526,24.348829431438126,24.586898891529195,41.06973613724709,48.26861530431438,4.497136107028557,77.31255875493633
AMM,2023,5,69542,28992,40550,66,1790,2990,1181,21.029032258064515,33.6,8.299999999999999,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,68468,66.0,732.021052631579,23.25819397993311,25.739840671824222,42.99559978142705,41.689914008800436,4.708018176066262,77.31255875493633
AMM,2023,6,50549,22677,27872,44,1790,2990,787,23.946666666666665,34.3,2.1,0,0,1,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Amman,0,True,8,high,95,47556,44.0,532.0947368421052,16.90602006688963,35.41118518665058,59.15052721122079,44.86142159093157,6.476982729628677,77.31255875493633
AMM,2023,7,46472,18167,28305,51,1790,2990,912,27.83225806451613,37.8,0.0,0,0,3,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,True,Amman,0,True,8,high,95,41012,51.0,489.17894736842106,15.54247491638796,38.517817180237564,64.3398175245309,39.09235668789809,7.0452100189361335,77.31255875493633
AMM,2023,8,47263,14422,32841,39,1790,2990,698,28.112903225806452,42.2,0.3,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,41511,39.0,497.5052631578947,15.807023411371237,37.87317775003703,63.26301758246408,30.51435583860525,6.927300425279817,77.31255875493633
AMM,2023,9,59733,22717,37016,73,1790,2990,1306,25.813333333333333,36.7,1.7,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,54524,73.0,628.7684210526315,19.97759197324415,29.966685081948,50.05608290224834,38.030904190313564,5.481141077796193,77.31255875493633
AMM,2023,10,65163,22526,42637,75,1790,2990,1342,21.60967741935484,31.2,6.800000000000001,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,63589,75.0,685.9263157894737,21.79364548494983,27.469576293295276,45.884934702208305,34.56869695993125,5.02440034989181,77.31255875493633
AMM,2023,11,58163,27547,30616,55,1790,2990,984,17.45,28.1,48.400000000000006,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,55938,55.0,612.2421052631579,19.452508361204014,30.775578976325153,51.40725203307945,47.361724807867546,5.6290940976221995,77.31255875493633
AMM,2023,12,36347,12215,24132,48,1790,2990,859,12.47741935483871,24.2,35.6,0,0,0,2023-03-22,2023-04-20,2023-04-21,2023-06-30,False,False,Amman,0,True,8,high,95,32245,48.0,382.6,12.1561872909699,49.24753074531598,82.26263515558368,33.60662503095166,9.007758549536414,77.31255875493633
AMM,2024,1,37950,13450,24500,49,1790,2990,877,10.32258064516129,20.0,59.3,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,32441,49.0,399.4736842105263,12.692307692307692,47.167325428195,78.78787878787878,35.44137022397892,8.627272727272727,77.31255875493633
AMM,2024,2,37985,14283,23702,44,1790,2990,787,9.648275862068964,18.7,49.3,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,32086,44.0,399.8421052631579,12.70401337792642,47.12386468342767,78.71528234829537,37.60168487560879,8.619323417138345,77.31255875493633
AMM,2024,3,66325,23125,43200,72,1790,2990,1288,12.906451612903227,26.3,18.3,21,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,False,Amman,0,True,8,high,95,59267,87.12,698.1578947368421,22.182274247491637,26.98831511496419,45.08104033169996,34.86618921975123,4.936373916321146,77.31255875493633
AMM,2024,4,78040,31124,46916,74,1790,2990,1324,19.55,34.5,16.6,9,3,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,True,True,Amman,0,True,8,high,95,77513,80.66000000000001,821.4736842105264,26.100334448160535,22.936955407483342,38.31368528959508,39.882111737570476,4.195348539210661,77.31255875493633
AMM,2024,5,73172,30951,42221,63,1790,2990,1127,20.79032258064516,33.6,28.000000000000004,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,72304,63.0,770.2315789473685,24.472240802675586,24.462909309571966,40.8626250478325,42.29896681790849,4.474457442737659,77.31255875493633
AMM,2024,6,43167,16169,26998,45,1790,2990,805,28.923333333333336,39.2,0.0,0,0,4,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,True,Amman,0,True,8,high,95,37389,45.0,454.38947368421054,14.437123745819399,41.46686125975861,69.26587439479232,37.45685361503,7.584613246229758,77.31255875493633
AMM,2024,7,47608,17230,30378,51,1790,2990,912,27.4,36.0,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,42323,51.0,501.13684210526316,15.922408026755853,37.59872290371366,62.80457066039322,36.19139640396572,6.877100487313057,77.31255875493633
AMM,2024,8,49617,23654,25963,55,1790,2990,984,26.648387096774194,34.9,0.0,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,44668,55.0,522.2842105263157,16.5943143812709,36.076344801177015,60.261603885764956,47.67317653223693,6.598645625491263,77.31255875493633
AMM,2024,9,66156,24713,41443,57,1790,2990,1020,23.959999999999997,34.3,0.1,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,62226,57.0,696.3789473684211,22.125752508361202,27.05725860088276,45.19620291432372,37.35564423483886,4.948984219118447,77.31255875493633
AMM,2024,10,64883,31746,33137,73,1790,2990,1306,20.13225806451613,32.6,1.3,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,64754,73.0,682.978947368421,21.7,27.58812015474007,46.082949308755765,48.92807052694851,5.046082949308755,77.31255875493633
AMM,2024,11,47272,16601,30671,63,1790,2990,1127,14.723333333333333,23.1,21.2,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,43530,63.0,497.6,15.810033444816053,37.865967168725675,63.25097309189372,35.11804027754273,6.925981553562362,77.31255875493633
AMM,2024,12,41000,13002,27998,44,1790,2990,787,11.435483870967742,20.1,13.4,0,0,0,2024-03-11,2024-04-09,2024-04-10,2024-06-19,False,False,Amman,0,True,8,high,95,35732,44.0,431.57894736842104,13.7123745819398,43.65853658536585,72.92682926829268,31.71219512195122,7.985487804878049,77.31255875493633
AMM,2025,1,32552,14838,17714,42,1790,2990,751,10.167741935483871,18.1,4.7,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,27751,42.0,342.65263157894736,10.88695652173913,54.98894077168837,91.85303514376997,45.58245269107889,10.05790734824281,77.31255875493633
AMM,2025,2,37338,13949,23389,48,1790,2990,859,7.507142857142857,17.9,77.5,1,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,False,Amman,0,True,8,high,95,30341,48.480000000000004,393.0315789473684,12.487625418060201,47.940436016926455,80.07927580481011,37.35872301676576,8.768680700626707,77.31255875493633
AMM,2025,3,57435,17717,39718,64,1790,2990,1145,14.603225806451611,28.4,49.6,29,2,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,True,True,Amman,0,True,8,high,95,52785,82.56,604.578947368421,19.20903010033445,31.165665534952556,52.058849133803434,30.84704448507008,5.7004439801514755,77.31255875493633
AMM,2025,4,76010,37227,38783,70,1790,2990,1253,18.066666666666663,32.4,7.6,0,1,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Amman,0,True,8,high,95,73805,70.0,800.1052631578947,25.421404682274247,23.549532956189974,39.33692935140113,48.97645046704381,4.307393763978424,77.31255875493633
AMM,2025,5,74032,28800,45232,63,1790,2990,1127,22.29032258064516,37.0,7.6,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,71488,63.0,779.2842105263157,24.759866220735788,24.178733520639724,40.38794035011887,38.902096390749946,4.422479468338016,77.31255875493633
AMM,2025,6,48835,20627,28208,43,1790,2990,769,25.78,35.6,0.0,0,0,4,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,True,Amman,0,True,8,high,95,44601,43.0,514.0526315789474,16.33277591973244,36.65403911129313,61.22657929763489,42.2381488686393,6.70431043309102,77.31255875493633
AMM,2025,7,37698,12550,25148,38,1790,2990,680,27.37741935483871,35.2,0.0,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,33526,38.0,396.82105263157894,12.608026755852842,47.48262507294817,79.31455249615364,33.290890763435726,8.684943498328824,77.31255875493633
AMM,2025,8,38705,11963,26742,52,1790,2990,930,27.83225806451613,40.9,0.9,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,34157,52.0,407.42105263157896,12.944816053511706,46.247254876630926,77.25100116264048,30.9081514016277,8.458984627309134,77.31255875493633
AMM,2025,9,64336,30376,33960,57,1790,2990,1020,24.65,32.9,1.5,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,59848,57.0,677.2210526315789,21.517056856187292,27.822680925143,46.47475752300423,47.21462322805272,5.088985948768963,77.31255875493633
AMM,2025,10,62326,18986,43340,71,1790,2990,1270,21.43548387096774,32.3,0.5,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,60983,71.0,656.0631578947368,20.844816053511707,28.71995635850207,47.97355838654815,30.462407342040237,5.253104643327022,77.31255875493633
AMM,2025,11,54170,24532,29638,66,1790,2990,1181,18.853333333333335,30.5,22.4,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,53238,66.0,570.2105263157895,18.11705685618729,33.044120361823886,55.19660328595163,45.28705925789182,6.044028059811704,77.31255875493633
AMM,2025,12,35117,17492,17625,41,1790,2990,733,10.90967741935484,19.9,66.9,0,0,0,2025-02-28,2025-03-29,2025-03-30,2025-06-08,False,False,Amman,0,True,8,high,95,30328,41.0,369.65263157894736,11.744816053511705,50.97246347922658,85.14394737591479,49.81063302673919,9.32326223766267,77.31255875493633
AQAB,2020,1,2684,888,1796,52,870,1480,452,14.561290322580644,24.8,5.7,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,2465,52.0,31.576470588235296,1.8135135135135134,324.14307004470936,551.4157973174366,33.084947839046194,60.380029806259316,66.08536963205329
AQAB,2020,2,2896,1029,1867,57,870,1480,495,16.627586206896552,28.3,14.3,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,2749,57.0,34.07058823529412,1.9567567567567568,300.414364640884,511.0497237569061,35.5317679558011,55.959944751381215,66.08536963205329
AQAB,2020,3,4292,2096,2196,69,870,1480,600,19.516129032258064,31.0,39.3,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,4260,69.0,50.49411764705882,2.9,202.7027027027027,344.82758620689657,48.835041938490214,37.758620689655174,66.08536963205329
AQAB,2020,4,4901,1844,3057,76,870,1480,661,23.533333333333335,34.5,0.0,7,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,False,Aqaba,5,True,3,medium,85,4641,81.32000000000001,57.65882352941176,3.3114864864864866,177.51479289940826,301.9791879208325,37.62497449500102,33.06672107733116,66.08536963205329
AQAB,2020,5,5339,1764,3575,65,870,1480,565,28.967741935483872,42.9,0.0,23,3,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,True,True,Aqaba,5,True,3,medium,85,4620,79.95,62.811764705882354,3.6074324324324323,162.9518636448773,277.2054691889867,33.03989511144409,30.353998876194044,66.08536963205329
AQAB,2020,6,3494,1657,1837,54,870,1480,469,31.046666666666667,41.8,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,2915,54.0,41.10588235294118,2.360810810810811,248.99828277046365,423.58328563251285,47.42415569547796,46.38236977676016,66.08536963205329
AQAB,2020,7,3031,1314,1717,57,870,1480,495,33.60645161290322,43.8,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,2412,57.0,35.65882352941176,2.047972972972973,287.0339821840976,488.28769383041896,43.35202903332234,53.46750247443088,66.08536963205329
AQAB,2020,8,3442,1224,2218,49,870,1480,426,32.9741935483871,42.3,0.0,0,0,4,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,True,Aqaba,5,True,3,medium,85,2772,49.0,40.49411764705882,2.325675675675676,252.760023242301,429.9825682742591,35.56072051133062,47.08309122603138,66.08536963205329
AQAB,2020,9,5344,2667,2677,76,870,1480,661,33.45,46.8,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,4265,76.0,62.870588235294115,3.610810810810811,162.7994011976048,276.94610778443115,49.9064371257485,30.32559880239521,66.08536963205329
AQAB,2020,10,5316,2253,3063,75,870,1480,652,28.82903225806452,40.9,0.0,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,4611,75.0,62.54117647058823,3.591891891891892,163.65688487584652,278.4048156508653,42.38148984198646,30.48532731376975,66.08536963205329
AQAB,2020,11,4064,1347,2717,69,870,1480,600,21.563333333333333,30.4,0.1,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,3968,69.0,47.811764705882354,2.745945945945946,214.0748031496063,364.1732283464567,33.14468503937008,39.87696850393701,66.08536963205329
AQAB,2020,12,3372,1073,2299,52,870,1480,452,18.312903225806455,26.5,11.9,0,0,0,2020-04-24,2020-05-23,2020-05-24,2020-08-02,False,False,Aqaba,5,True,3,medium,85,3286,52.0,39.67058823529412,2.2783783783783784,258.0071174377224,438.9086595492289,31.820877817319097,48.06049822064057,66.08536963205329
AQAB,2021,1,3157,1079,2078,54,870,1480,469,17.45483870967742,27.5,3.4000000000000004,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Aqaba,5,True,3,medium,85,3036,54.0,37.141176470588235,2.1331081081081082,275.57808045612927,468.79949318973706,34.178017104846376,51.33354450427621,66.08536963205329
AQAB,2021,2,3657,1725,1932,58,870,1480,504,17.34642857142857,28.7,31.100000000000005,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Aqaba,5,True,3,medium,85,3511,58.0,43.023529411764706,2.470945945945946,237.8999179655455,404.703308722997,47.16981132075472,44.31501230516817,66.08536963205329
AQAB,2021,3,4147,1604,2543,63,870,1480,548,20.187096774193545,33.5,0.0,0,0,0,2021-04-13,2021-05-12,2021-05-13,2021-07-22,False,False,Aqaba,5,True,3,medium,85,4135,63.0,48.78823529411765,2.802027027027027,209.7902097902098,356.8844948155293,38.67856281649385,39.07885218230046,66.08536963205329
